"caminho","bytes","classificacao","justificativa","sha256"
"claude-cookbooks-main/.claude/skills/cookbook-audit/style_guide.md","5523","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","9a06870852c7d46ffbf8ed050f28e99c16eb2377b12f915dee071ffb8c5c61d3"
"claude-cookbooks-main/.claude/skills/cookbook-audit/validate_notebook.py","18217","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","a15bc78fc29098bdfc111e7ef3077a13d22024f57aca19a52add1440e007e763"
"claude-cookbooks-main/.env.example","461","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","7ccef8fdc25fe7d32bb9b79da4cb2513910d934f7a59730fcddc8e71514e122d"
"claude-cookbooks-main/.github/authors_schema.json","854","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","919a105d833e21df39ceaeb6efccf63e569333841c2e31bc6aa948bc315f414f"
"claude-cookbooks-main/.github/ISSUE_GUIDELINES.md","3752","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","77c09eaef0c5f8de8bbba7819f14ff122425588a2c4c17814ade678818092905"
"claude-cookbooks-main/.github/ISSUE_TEMPLATE/bug_report.yml","2358","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","fbf3bda732bbe3da6ee5668da5b3e4f3e41953621c821621295c7569b39b3b54"
"claude-cookbooks-main/.github/ISSUE_TEMPLATE/config.yml","489","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","273098ad159ac338a3a471404889099efdf36ca3ce5f06b675460740f383419c"
"claude-cookbooks-main/.github/ISSUE_TEMPLATE/cookbook_proposal.yml","2658","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","fa47bf3c694f1131350ca498f5cc833389f16db8ba20175f5dcb78466cd5e1c3"
"claude-cookbooks-main/.github/ISSUE_TEMPLATE/question.yml","1783","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","8a8c3f5716a08dcbad7d3e26d645523c3fc149ff0fbf90501d0c872ee4797d8c"
"claude-cookbooks-main/.github/pull_request_template.md","1482","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","0dff8259003b72c25ada39a4684e7863e0a5410b2ccdc18051c3cc7a99cfb6ee"
"claude-cookbooks-main/.github/registry_schema.json","2658","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","910f2dd561e145408106ff97c7aa86129d46a5fd351e41a663ab92ecc801c04d"
"claude-cookbooks-main/.github/scripts/verify_registry.py","9719","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","d463579a841cc1602618ce4c8e7e1621bad3ae52ae2836be2cd0952dba3a49d4"
"claude-cookbooks-main/.github/workflows/claude-link-review.yml","3364","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","0924b8602630fa00b66cd5de6bdf8fa593c3aa50691c22bd3c3e6654ad3a350a"
"claude-cookbooks-main/.github/workflows/claude-model-check.yml","3330","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","18d334bd8fba94383d44999d17478ed4223d8b3830f16fe9bed46ea2ba4c50db"
"claude-cookbooks-main/.github/workflows/claude-pr-review.yml","2272","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","c6d7763570901af59df67b6e391ef6d537fd373422bfbc77c168c4c33c34f672"
"claude-cookbooks-main/.github/workflows/links.yml","5387","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","a866ee17a2730b066bdf57d38714c1f175230b564d8355156866c3e695710ef2"
"claude-cookbooks-main/.github/workflows/lint-format.yml","6282","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","b7313ab8d86c8e3f6a6d6c209a2b291f93d3e4ab574d6b1798e74b6224388b99"
"claude-cookbooks-main/.github/workflows/notebook-diff-comment.yml","3309","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","b3e0e9e7a621f287824fd35b2ee3d48058bffbc94ea7d807238e5557482843db"
"claude-cookbooks-main/.github/workflows/notebook-quality.yml","5458","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","cb2050f44ba3f7f0675819ce5d390826812a963ba2f591e0404cf36479c39a4b"
"claude-cookbooks-main/.github/workflows/notebook-tests.yml","9463","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","10a2350303ab35c44c65955c3b82ee9f0f8dbf4e8e45949c56dbead3714764b3"
"claude-cookbooks-main/.github/workflows/verify-authors.yml","639","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","59c838124a4c0270381952f1f0f2c60612761384f63ad57280ad7b43e9cde563"
"claude-cookbooks-main/.gitignore","2437","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","a1ec6159997ddfb26c76ee4e6b3a67ff30efe3266167bf10b3ea94aacd79d1a9"
"claude-cookbooks-main/.pre-commit-config.yaml","777","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","7f0b5b4185f433e5998fec539d4a48ddb03fb42db6bb78b5e082f4b51a7cfae0"
"claude-cookbooks-main/anthropic_cookbook/__init__.py","0","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855"
"claude-cookbooks-main/authors.yaml","4563","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","41954f531ec8a193fbd62036a236a7627a72c19723e66da29e2fbc42b433814e"
"claude-cookbooks-main/capabilities/classification/data/results.csv","284414","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","6493c1caf36e32d01f418fc00c3e1c69ce91b073e4d91a794ae809384e889bec"
"claude-cookbooks-main/capabilities/classification/data/test.tsv","19545","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","a06e308384c153e3be2a95b577085d7a44e9dc4f9042729953dbbd2434b427e7"
"claude-cookbooks-main/capabilities/classification/data/train.tsv","14408","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","1e37d6cc4bc5e3d769ca0bfaf134e5afcc40b5bf084f79687fa2fd0fd0671269"
"claude-cookbooks-main/capabilities/classification/data/vector_db.pkl","2202579","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","97e9d2f94e3ff1bc90de376f1cab75b39b9da55422994108e3c9ebd077b88e78"
"claude-cookbooks-main/capabilities/classification/evaluation/dataset.csv","21549","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","1620a57270e742fe10d053c8044b53c3be958181d49ed1ea03d8181c5f0ed4bc"
"claude-cookbooks-main/capabilities/classification/evaluation/promptfooconfig.yaml","1457","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","5e1f416553f1f03f48bf951b3aa5160fcb6179cde7bafac84949826d91ac8992"
"claude-cookbooks-main/capabilities/classification/evaluation/prompts.py","5557","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","f63c23e710904f9d1f78d65be2fd7feb394cda833fe9c081e0d3a00650088a25"
"claude-cookbooks-main/capabilities/classification/evaluation/README.md","3582","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","2ae6fbbc5e783c27d322364a30232ce0bbf2b51165910292fd4336e5cd999de6"
"claude-cookbooks-main/capabilities/classification/evaluation/transform.py","217","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","4c13d9627f95abd94c5676b3353aa1f92efd439039dc257a701f25dba4586bc2"
"claude-cookbooks-main/capabilities/classification/evaluation/vectordb.py","2776","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","8985c40b9e5b73cf297087debafe53cc074e9efa2d705c10ee4dcd250b2c4160"
"claude-cookbooks-main/capabilities/classification/guide.ipynb","402301","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","2dbab57d6d99a0d1fec542041253283bac539fffef44d16e89d88ca0b6902ea3"
"claude-cookbooks-main/capabilities/classification/README.md","370","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","2dc1561089206d61daaef48d9dc852e249af5baf0c209a048f7047b6153f2422"
"claude-cookbooks-main/capabilities/contextual-embeddings/contextual-rag-lambda-function/inference_adapter.py","1469","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","16c4eb31daa6735e47789a48af59099b599bc909cde06daf6ec792c838aa60a5"
"claude-cookbooks-main/capabilities/contextual-embeddings/contextual-rag-lambda-function/lambda_function.py","3548","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","54b66070abbd9cb38b6e223c127111834c4daa2723989a683521ebcb115ddcb0"
"claude-cookbooks-main/capabilities/contextual-embeddings/contextual-rag-lambda-function/s3_adapter.py","2335","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","4be5d19f0536b9df151a9b8a1448e032463d1fc7f9d115239e11c279342f1740"
"claude-cookbooks-main/capabilities/contextual-embeddings/data/codebase_chunks.json","1126046","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","70dbed1cb8a90a107b23742b1537051346860f841ec8b03734c1298fa4a34d46"
"claude-cookbooks-main/capabilities/contextual-embeddings/data/evaluation_set.jsonl","3571229","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","7186e2bed15547a2ed178134876b29e4abb206bf0394facbe61d58bf835ee073"
"claude-cookbooks-main/capabilities/contextual-embeddings/guide.ipynb","78782","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","64963f057c12f361c697db81f6a6732fa5e6e85c7c4b2f2c2b1b7412429bf77e"
"claude-cookbooks-main/capabilities/contextual-embeddings/README.md","393","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","a9a3556e4b80ce3628d406559a65851192d4343adf0a6a7122afd31e26c0bbff"
"claude-cookbooks-main/capabilities/knowledge_graph/data/alias_map.json","814","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","659682c5e3af948be4cd4796e538398be25b006915ef928865a2ab194ca3bd1a"
"claude-cookbooks-main/capabilities/knowledge_graph/data/sample_triples.json","2479","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","c7111dc9358004f8be6965abee034a0df31d200d3e11210afdd2893ea5196248"
"claude-cookbooks-main/capabilities/knowledge_graph/evaluation/eval_extraction.py","4687","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","9d1553ddecff0ddaa8491f9d719c1e4faff8165b5e498a31193a57cf1ab202ef"
"claude-cookbooks-main/capabilities/knowledge_graph/evaluation/README.md","1935","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","f114fb2f08e942c60dfc41a4f5a4c0677a478ea091e23c563761e33ee8f39046"
"claude-cookbooks-main/capabilities/knowledge_graph/guide.ipynb","251512","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","aee0059900822aab95c09ca55504a973a31779b47feac4777976cd8b40c19589"
"claude-cookbooks-main/capabilities/knowledge_graph/README.md","459","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","0f4f157f3f2848e56f21cf2b4e174cb02b495255378138c4a9dab783f6ed1be7"
"claude-cookbooks-main/capabilities/README.md","3313","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","5e71e9746442e7961d8b85df8d57428da9ff765e965701253bd1816c0b7aceff"
"claude-cookbooks-main/capabilities/retrieval_augmented_generation/data/anthropic_docs.json","940026","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","8e2b9961dfdf22092f5b326a20185ca8cd8ad57156385182ba6ddceacd4b51eb"
"claude-cookbooks-main/capabilities/retrieval_augmented_generation/data/anthropic_summary_indexed_docs.json","1016381","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","10c694dcedb2093361e99b47010af131e020c8750eec08ee4efdab3e92e02b87"
"claude-cookbooks-main/capabilities/retrieval_augmented_generation/data/end_to_end_results.json","12225158","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","0012a7d189c3b20ce57e59c0bf5cbc87bd31095df12d4631de1c05fd0b4fd70f"
"claude-cookbooks-main/capabilities/retrieval_augmented_generation/data/retrieval_results.json","2756815","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","5e2fb5d6bb7426e33ca3d8057d4e5bcb95c257ed35df227c8a579a8a2b350c30"
"claude-cookbooks-main/capabilities/retrieval_augmented_generation/evaluation/csvs/evaluation_results_detailed.csv","15581","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","cff3f7b5cc6f74ae59af959833757daee300f656dceec4bb7edb998d2f24b869"
"claude-cookbooks-main/capabilities/retrieval_augmented_generation/evaluation/csvs/evaluation_results_detailed_level_three.csv","15674","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","153fed9a80b988bec2e77301814e1658d2de4d2793109bac86b869b62da9d8be"
"claude-cookbooks-main/capabilities/retrieval_augmented_generation/evaluation/csvs/evaluation_results_detailed_level_two.csv","15619","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","ee1e255cfdd12b51a90dfd860a985be947a52add7af8b6c703d573f2e9ae73a8"
"claude-cookbooks-main/capabilities/retrieval_augmented_generation/evaluation/csvs/evaluation_results_detailed_one.csv","15581","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","39b07d1ee66a37bdac1ff3ed665efc209b669ef9fff228b7ece833f4b7def36a"
"claude-cookbooks-main/capabilities/retrieval_augmented_generation/evaluation/docs_evaluation_dataset.json","63353","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","5c91a737d3467c8fd918fe1a962ca630c560ca3975bc104748f35e5165c67ff0"
"claude-cookbooks-main/capabilities/retrieval_augmented_generation/evaluation/eval_end_to_end.py","3301","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","b9b7b50be3c2f4a72ab50e4670c9eddb9254830363d691e0026633d82a26ffb1"
"claude-cookbooks-main/capabilities/retrieval_augmented_generation/evaluation/eval_retrieval.py","3441","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","10c815cb6d1663c52e3d2705b35ad0c121d2ba85f6523debc02941aa8954b1bc"
"claude-cookbooks-main/capabilities/retrieval_augmented_generation/evaluation/json_results/evaluation_results_level_three.json","232","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","de20c00c8762a842d382f253c9ebb8dda5e94e946121b0a996e70f78c96b3a36"
"claude-cookbooks-main/capabilities/retrieval_augmented_generation/evaluation/json_results/evaluation_results_level_two.json","218","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","afb538da8905be87fe4dc03a66d907d5e5e5f5bf7098944b38510278ca9add23"
"claude-cookbooks-main/capabilities/retrieval_augmented_generation/evaluation/json_results/evaluation_results_one.json","212","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","aed23ea16b02ee7f867c2c60129c71fc451d1fae4760f195acc83159d9096451"
"claude-cookbooks-main/capabilities/retrieval_augmented_generation/evaluation/promptfoo_datasets/end_to_end_dataset.csv","39349","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","54e866421416acfd55914bb06539f3bc50f288bd02f44d6560154fc8972c032a"
"claude-cookbooks-main/capabilities/retrieval_augmented_generation/evaluation/promptfoo_datasets/retrieval_dataset.csv","32696","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","dfd90c59708b2e542ab4209cb96fdb3d3750fd5e6a0b0bf060b6d8c8d37e8ce9"
"claude-cookbooks-main/capabilities/retrieval_augmented_generation/evaluation/promptfooconfig_end_to_end.yaml","584","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","0da415d55c65a9a6ab0254d4911c903bbd462b4eec9147b710174f3e784f22f5"
"claude-cookbooks-main/capabilities/retrieval_augmented_generation/evaluation/promptfooconfig_retrieval.yaml","375","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","5c92aa51b695e2cce710e27a8e781882cb0c5e9b58c576f599423d84ffbcc7f7"
"claude-cookbooks-main/capabilities/retrieval_augmented_generation/evaluation/prompts.py","6992","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","6684b1bf99d98867aa83066c2fc8c55a51225fc1c5950e7d3e62feae2837a3dc"
"claude-cookbooks-main/capabilities/retrieval_augmented_generation/evaluation/provider_retrieval.py","5019","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","4cc39cee475bef672c223300de3e49239283fb65694288b1f78437c4ccb5a693"
